user_id,search_frequency,avg_session_duration,search_query_complexity,click_through_rate,conversion_rate,brand_loyalty_score,num_preferred_categories,num_peak_hours,prefers_electronics,prefers_clothing,prefers_home,prefers_sports,prefers_books,price_sensitivity_high,price_sensitivity_medium,price_sensitivity_low,engagement_score,activity_intensity,search_frequency_normalized,avg_session_duration_normalized,search_query_complexity_normalized,click_through_rate_normalized,conversion_rate_normalized,brand_loyalty_score_normalized,engagement_score_normalized,activity_intensity_normalized
user_0319,0.14,163.4,1.5,0.5,0.25,0.375,3,3,1,0,0,0,0,0,0,1,0.35,0.22876000000000002,0.2093023255813954,0.35253569670113255,0.44444444444444436,0.45828819068255683,0.3748125937031484,0.46875,0.4273560209424084,0.13355663355663358
user_0320,0.17,215.1,1.22,0.444,0.0,0.556,3,3,0,0,1,0,0,0,0,1,0.1776,0.36567,0.2790697674418605,0.6070901033973413,0.13333333333333322,0.39761646803900325,0.0,0.6950000000000001,0.14528795811518327,0.2653326403326403
user_0321,0.16,109.9,1.22,0.667,0.111,0.556,3,3,1,1,1,0,0,1,0,0,0.33340000000000003,0.17584,0.2558139534883721,0.08911866075824723,0.13333333333333322,0.639219934994583,0.1664167916041979,0.6950000000000001,0.40019633507853414,0.08262108262108263
user_0322,0.25,150.9,2.0,0.6,0.133,0.733,3,3,0,0,0,1,0,0,0,1,0.3198,0.37725000000000003,0.4651162790697675,0.29098966026587897,1.0,0.5666305525460456,0.19940029985007496,0.9162499999999999,0.37794502617801046,0.2764784014784015
user_0323,0.27,213.8,1.33,0.333,0.25,0.583,3,3,0,0,1,0,0,0,0,1,0.2832,0.5772600000000001,0.5116279069767442,0.600689315608075,0.25555555555555554,0.27735644637053086,0.3748125937031484,0.7287499999999999,0.31806282722513096,0.4689882189882192
user_0324,0.29,179.5,1.2,0.6,0.067,0.733,3,3,0,0,1,0,0,0,0,1,0.2802,0.52055,0.5581395348837209,0.4318069916297391,0.11111111111111098,0.5666305525460456,0.10044977511244378,0.9162499999999999,0.3131544502617801,0.4144047894047894
user_0325,0.35,155.7,1.37,0.421,0.053,0.737,3,3,1,1,1,0,0,1,0,0,0.2002,0.5449499999999999,0.6976744186046512,0.31462333825701627,0.30000000000000004,0.3726977248104008,0.07946026986506746,0.9212499999999999,0.18226439790575916,0.4378898128898129
user_0326,0.33,199.8,1.65,0.824,0.059,0.706,3,3,0,0,1,0,0,0,0,1,0.365,0.6593400000000001,0.6511627906976745,0.531757754800591,0.6111111111111109,0.80931744312026,0.08845577211394302,0.8825,0.45189790575916233,0.5479902979902982
user_0327,0.27,201.6,1.36,0.5,0.286,0.571,3,3,1,0,0,0,0,0,0,1,0.3716,0.54432,0.5116279069767442,0.5406203840472674,0.2888888888888889,0.45828819068255683,0.42878560719640174,0.7137499999999999,0.462696335078534,0.4372834372834374
user_0328,0.31,149.6,1.35,0.765,0.118,0.647,3,3,1,0,0,0,0,0,0,1,0.3768,0.46375999999999995,0.6046511627906977,0.2845888724766125,0.2777777777777778,0.7453954496208017,0.17691154422788605,0.80875,0.4712041884816755,0.35974435974435975
user_0329,0.26,254.8,1.86,0.786,0.071,0.643,3,3,0,1,0,0,0,0,0,1,0.357,0.6624800000000001,0.48837209302325585,0.8025603151157067,0.8444444444444446,0.7681473456121344,0.10644677661169413,0.80375,0.4388089005235602,0.5510125510125512
user_0330,0.19,147.2,1.3,0.3,0.3,0.5,3,3,1,1,1,0,0,1,0,0,0.3,0.27968,0.32558139534883723,0.27277203348104384,0.22222222222222218,0.2416034669555796,0.44977511244377805,0.625,0.3455497382198953,0.18256718256718257
user_0331,0.17,243.9,1.9,0.5,0.1,0.5,3,3,0,1,0,0,0,0,0,1,0.26,0.41463,0.2790697674418605,0.7488921713441656,0.8888888888888887,0.45828819068255683,0.14992503748125938,0.625,0.28010471204188486,0.3124566874566875
user_0332,0.38,195.1,1.29,0.588,0.176,0.706,3,3,0,0,1,0,0,0,0,1,0.3408,0.74138,0.7674418604651163,0.5086164451009356,0.21111111111111108,0.5536294691224268,0.26386806596701645,0.8825,0.412303664921466,0.626953876953877
user_0333,0.18,216.4,1.4,0.7,0.2,0.5,3,3,0,0,1,0,0,0,0,1,0.39999999999999997,0.38952,0.3023255813953489,0.6134908911866077,0.33333333333333315,0.6749729144095341,0.29985007496251875,0.625,0.5091623036649214,0.28828828828828834
user_0334,0.2,271.9,2.0,0.4,0.1,0.7,3,3,0,1,0,0,0,0,0,1,0.22000000000000003,0.5438,0.34883720930232565,0.8867552929591335,1.0,0.34994582881906827,0.14992503748125938,0.8749999999999999,0.21465968586387443,0.43678293678293684
user_0335,0.18,175.9,1.64,0.818,0.182,0.545,3,3,1,0,0,0,0,0,0,1,0.4364,0.31662,0.3023255813953489,0.41408173313638613,0.5999999999999999,0.8028169014084506,0.272863568215892,0.68125,0.568717277486911,0.21812196812196816
user_0336,0.3,112.0,1.47,0.529,0.0,0.706,3,3,1,1,1,0,0,1,0,0,0.2116,0.336,0.5813953488372093,0.0994583948793698,0.41111111111111104,0.48970747562296857,0.0,0.8825,0.20091623036649217,0.23677523677523682
user_0337,0.38,122.0,1.24,0.619,0.0,0.762,3,3,1,1,1,0,0,1,0,0,0.24760000000000001,0.4636,0.7674418604651163,0.14869522402757265,0.15555555555555547,0.5872156013001083,0.0,0.9525,0.25981675392670156,0.3595903595903597
user_0338,0.27,210.7,1.36,0.429,0.143,0.643,3,3,0,0,1,0,0,0,0,1,0.25739999999999996,0.56889,0.5116279069767442,0.585425898572132,0.2888888888888889,0.3813651137594799,0.21439280359820087,0.80375,0.2758507853403141,0.460932085932086
user_0339,0.33,183.1,1.4,0.667,0.2,0.667,3,3,0,0,1,0,0,0,0,1,0.38680000000000003,0.60423,0.6511627906976745,0.4495322501230921,0.33333333333333315,0.639219934994583,0.29985007496251875,0.83375,0.4875654450261781,0.4949468699468701
user_0340,0.22,197.3,1.55,0.455,0.091,0.545,3,3,0,0,1,0,0,0,0,1,0.23660000000000003,0.43406000000000006,0.3953488372093023,0.5194485475135403,0.5,0.40953412784398696,0.136431784107946,0.68125,0.24181937172774878,0.3311580811580812
user_0341,0.29,188.6,1.64,0.571,0.071,0.643,3,3,0,0,1,0,0,0,0,1,0.27099999999999996,0.54694,0.5581395348837209,0.4766125061546037,0.5999999999999999,0.5352112676056338,0.10644677661169413,0.80375,0.29810209424083767,0.43980518980518984
user_0342,0.26,198.4,1.36,0.5,0.0,0.643,3,3,0,0,1,0,0,0,0,1,0.2,0.5158400000000001,0.48837209302325585,0.5248645987198426,0.2888888888888889,0.45828819068255683,0.0,0.80375,0.18193717277486912,0.40987140987141
user_0343,0.29,199.1,1.33,0.867,0.267,0.667,3,3,1,0,0,0,0,0,0,1,0.507,0.57739,0.5581395348837209,0.5283111767602168,0.25555555555555554,0.8559046587215601,0.4002998500749625,0.83375,0.6842277486910996,0.46911334411334416
user_0344,0.24,110.6,1.38,0.385,0.077,0.615,3,3,1,1,1,0,0,1,0,0,0.20020000000000002,0.26543999999999995,0.4418604651162791,0.09256523879862137,0.31111111111111095,0.3336944745395449,0.11544227886056971,0.7687499999999999,0.18226439790575918,0.16886116886116884
user_0345,0.13,163.5,1.83,0.667,0.167,0.5,3,3,1,0,0,0,0,0,0,1,0.36700000000000005,0.21255,0.18604651162790697,0.3530280649926146,0.8111111111111111,0.639219934994583,0.25037481259370314,0.625,0.45517015706806296,0.11795449295449296
user_0346,0.17,125.1,2.0,0.667,0.111,0.556,3,3,0,0,0,1,0,0,0,1,0.33340000000000003,0.21267,0.2790697674418605,0.16395864106351551,1.0,0.639219934994583,0.1664167916041979,0.6950000000000001,0.40019633507853414,0.11806999306999308
user_0347,0.34,186.4,2.0,0.444,0.056,0.778,3,3,0,0,0,1,0,0,0,1,0.2112,0.6337600000000001,0.6744186046511629,0.46578040374199914,1.0,0.39761646803900325,0.08395802098950525,0.9725,0.20026178010471204,0.5233695233695236
user_0348,0.14,221.8,1.17,0.833,0.333,0.5,3,3,1,0,0,0,0,0,0,1,0.533,0.31052,0.2093023255813954,0.6400787789266372,0.07777777777777761,0.8190682556879739,0.4992503748125937,0.625,0.7267670157068064,0.2122507122507123
user_0349,0.21,158.1,1.4,0.7,0.2,0.5,3,3,1,0,0,0,0,0,0,1,0.39999999999999997,0.33201,0.3720930232558139,0.32644017725258495,0.33333333333333315,0.6749729144095341,0.29985007496251875,0.625,0.5091623036649214,0.232934857934858
user_0350,0.24,221.6,1.77,0.769,0.462,0.615,3,3,0,1,0,0,0,0,0,1,0.5848,0.53184,0.4418604651162791,0.6390940423436733,0.7444444444444445,0.7497291440953413,0.6926536731634183,0.7687499999999999,0.8115183246073299,0.4252714252714253
user_0351,0.19,264.3,1.83,0.333,0.167,0.333,3,3,0,1,0,0,0,0,0,1,0.2334,0.50217,0.32558139534883723,0.8493353028064994,0.8111111111111111,0.27735644637053086,0.25037481259370314,0.41625,0.23658376963350788,0.3967140217140218
user_0352,0.19,105.8,1.5,0.667,0.0,0.5,3,3,1,1,1,0,0,1,0,0,0.26680000000000004,0.20102,0.32558139534883723,0.06893156080748401,0.44444444444444436,0.639219934994583,0.0,0.625,0.2912303664921467,0.10685685685685688
user_0353,0.19,199.7,1.82,0.909,0.273,0.636,3,3,1,0,0,0,0,0,0,1,0.5274000000000001,0.37943,0.32558139534883723,0.5312653865091088,0.8,0.9014084507042254,0.40929535232383807,0.7949999999999999,0.717604712041885,0.27857665357665357
user_0354,0.23,150.5,1.3,0.5,0.1,0.5,3,3,1,1,1,0,0,1,0,0,0.26,0.34615,0.41860465116279066,0.2890201870999508,0.22222222222222218,0.45828819068255683,0.14992503748125938,0.625,0.28010471204188486,0.24654462154462156
user_0355,0.21,131.7,1.44,0.667,0.0,0.556,3,3,1,1,1,0,0,1,0,0,0.26680000000000004,0.27657,0.3720930232558139,0.1964549483013294,0.37777777777777766,0.639219934994583,0.0,0.6950000000000001,0.2912303664921467,0.1795738045738046
user_0356,0.22,133.6,1.18,0.364,0.091,0.545,3,3,1,1,1,0,0,1,0,0,0.2002,0.29392,0.3953488372093023,0.20580994583948795,0.08888888888888873,0.31094257854821233,0.136431784107946,0.68125,0.18226439790575916,0.1962731962731963
user_0357,0.21,192.9,1.67,0.833,0.25,0.5,3,3,1,0,0,0,0,0,0,1,0.48319999999999996,0.40509,0.3720930232558139,0.497784342688331,0.6333333333333332,0.8190682556879739,0.3748125937031484,0.625,0.6452879581151832,0.3032744282744283
user_0358,0.18,273.4,1.67,0.556,0.0,0.444,3,3,0,1,0,0,0,0,0,1,0.22240000000000004,0.49211999999999995,0.3023255813953489,0.8941408173313639,0.6333333333333332,0.5189599133261106,0.0,0.5549999999999999,0.21858638743455508,0.387040887040887
user_0359,0.16,178.4,1.22,0.556,0.0,0.556,3,3,0,0,1,0,0,0,0,1,0.22240000000000004,0.28544,0.2558139534883721,0.42639094042343684,0.13333333333333322,0.5189599133261106,0.0,0.6950000000000001,0.21858638743455508,0.18811118811118815
user_0360,0.28,220.1,1.86,0.714,0.214,0.643,3,3,0,1,0,0,0,0,0,1,0.41400000000000003,0.61628,0.5348837209302326,0.6317085179714428,0.8444444444444446,0.6901408450704225,0.320839580209895,0.80375,0.5320680628272252,0.5065450065450067
user_0361,0.24,100.9,1.42,0.417,0.0,0.583,3,3,1,1,1,0,0,1,0,0,0.1668,0.24216000000000001,0.4418604651162791,0.04480551452486465,0.3555555555555554,0.3683640303358613,0.0,0.7287499999999999,0.12761780104712042,0.14645414645414648
user_0362,0.31,173.1,2.0,0.733,0.133,0.733,3,3,0,0,0,1,0,0,0,1,0.373,0.53661,0.6046511627906977,0.4002954209748893,1.0,0.7107258938244854,0.19940029985007496,0.9162499999999999,0.4649869109947644,0.429862554862555
user_0363,0.18,163.1,2.0,0.778,0.222,0.556,3,3,0,0,0,1,0,0,0,1,0.4444,0.29357999999999995,0.3023255813953489,0.3510585918266864,1.0,0.7594799566630553,0.3328335832083958,0.6950000000000001,0.5818062827225131,0.19594594594594592
user_0364,0.25,204.9,1.21,0.571,0.071,0.643,3,3,0,0,1,0,0,0,0,1,0.27099999999999996,0.51225,0.4651162790697675,0.5568685376661744,0.1222222222222221,0.5352112676056338,0.10644677661169413,0.80375,0.29810209424083767,0.4064160314160315
user_0365,0.35,109.6,1.39,0.389,0.0,0.722,3,3,1,1,1,0,0,1,0,0,0.15560000000000002,0.38359999999999994,0.6976744186046512,0.08764155588380108,0.322222222222222,0.3380281690140845,0.0,0.9025,0.10929319371727751,0.28259028259028257
user_0366,0.29,226.5,1.57,0.5,0.0,0.643,3,3,0,1,0,0,0,0,0,1,0.2,0.65685,0.5581395348837209,0.6632200886262926,0.5222222222222223,0.45828819068255683,0.0,0.80375,0.18193717277486912,0.5455936705936707
user_0367,0.29,177.6,1.5,0.5,0.125,0.688,3,3,0,0,1,0,0,0,0,1,0.275,0.5150399999999999,0.5581395348837209,0.4224519940915806,0.44444444444444436,0.45828819068255683,0.1874062968515742,0.8599999999999999,0.3046465968586388,0.40910140910140913
user_0368,0.05,180.0,1.33,1.0,0.0,0.0,3,3,1,0,0,0,0,0,0,1,0.4,0.09,0.0,0.43426883308714925,0.25555555555555554,1.0,0.0,0.0,0.5091623036649215,0.0
user_0369,0.16,159.2,1.44,0.667,0.444,0.556,3,3,1,0,0,0,0,0,0,1,0.5332,0.25472,0.2558139534883721,0.33185622845888724,0.37777777777777766,0.639219934994583,0.6656671664167916,0.6950000000000001,0.7270942408376964,0.15854315854315856
user_0370,0.17,100.5,1.38,0.5,0.125,0.375,3,3,1,1,1,0,0,1,0,0,0.275,0.17085,0.2790697674418605,0.042836041358936504,0.31111111111111095,0.45828819068255683,0.1874062968515742,0.46875,0.3046465968586388,0.07781820281820283
user_0371,0.28,119.6,1.57,0.357,0.071,0.714,3,3,1,1,1,0,0,1,0,0,0.1854,0.33488,0.5348837209302326,0.13687838503200395,0.5222222222222223,0.3033586132177681,0.10644677661169413,0.8925,0.15804973821989532,0.23569723569723575
user_0372,0.35,191.2,1.33,0.444,0.167,0.722,3,3,0,0,1,0,0,0,0,1,0.2778,0.6691999999999999,0.6976744186046512,0.48941408173313644,0.25555555555555554,0.39761646803900325,0.25037481259370314,0.9025,0.3092277486910995,0.5574805574805575
user_0373,0.26,167.3,1.46,0.462,0.154,0.615,3,3,1,0,0,0,0,0,0,1,0.2772,0.43498000000000003,0.48837209302325585,0.3717380600689317,0.3999999999999999,0.4171180931744312,0.23088455772113942,0.7687499999999999,0.30824607329842935,0.33204358204358214
user_0374,0.23,222.4,1.36,0.455,0.091,0.545,3,3,0,0,1,0,0,0,0,1,0.23660000000000003,0.51152,0.41860465116279066,0.6430329886755295,0.2888888888888889,0.40953412784398696,0.136431784107946,0.68125,0.24181937172774878,0.40571340571340575
user_0375,0.23,166.9,1.5,0.8,0.1,0.4,3,3,1,0,0,0,0,0,0,1,0.38000000000000006,0.38387,0.41860465116279066,0.36976858690300357,0.44444444444444436,0.7833152762730228,0.14992503748125938,0.5,0.47643979057591634,0.2828501578501578
user_0376,0.25,148.0,1.23,0.538,0.077,0.692,3,3,0,0,1,0,0,0,0,1,0.2614,0.37,0.4651162790697675,0.2767109798129001,0.14444444444444435,0.49945828819068255,0.11544227886056971,0.8649999999999999,0.28239528795811525,0.26950026950026956
user_0377,0.24,290.0,1.6,0.5,0.1,0.5,3,3,0,1,0,0,0,0,0,1,0.26,0.696,0.4418604651162791,0.9758739537173807,0.5555555555555556,0.45828819068255683,0.14992503748125938,0.625,0.28010471204188486,0.5832755832755834
user_0378,0.15,99.2,1.12,0.625,0.0,0.5,3,3,1,1,1,0,0,1,0,0,0.25,0.1488,0.23255813953488372,0.036435253569670145,0.022222222222222244,0.5937161430119177,0.0,0.625,0.2637434554973822,0.05659505659505659
user_0379,0.09,212.7,1.33,0.667,0.0,0.0,2,3,0,0,1,0,0,0,0,1,0.26680000000000004,0.19142999999999996,0.09302325581395347,0.5952732644017726,0.25555555555555554,0.639219934994583,0.0,0.0,0.2912303664921467,0.0976264726264726
user_0380,0.2,248.8,1.8,0.6,0.2,0.5,3,3,0,1,0,0,0,0,0,1,0.36,0.49760000000000004,0.34883720930232565,0.773018217626785,0.7777777777777778,0.5666305525460456,0.29985007496251875,0.625,0.44371727748691103,0.3923153923153924
user_0381,0.27,192.5,1.46,0.769,0.231,0.538,3,3,1,0,0,0,0,0,0,1,0.44620000000000004,0.51975,0.5116279069767442,0.49581486952240283,0.3999999999999999,0.7497291440953413,0.34632683658170915,0.6725,0.5847513089005236,0.41363478863478875
user_0382,0.3,154.3,2.0,0.733,0.067,0.733,3,3,0,0,0,1,0,0,0,1,0.33340000000000003,0.4629,0.5813953488372093,0.30773018217626796,1.0,0.7107258938244854,0.10044977511244378,0.9162499999999999,0.40019633507853414,0.358916608916609
user_0383,0.29,238.6,1.88,0.625,0.125,0.688,3,3,0,1,0,0,0,0,0,1,0.325,0.6919399999999999,0.5581395348837209,0.7227966518956181,0.8666666666666666,0.5937161430119177,0.1874062968515742,0.8599999999999999,0.3864528795811519,0.5793678293678294
user_0384,0.2,157.1,2.0,0.8,0.2,0.7,3,3,0,0,0,1,0,0,0,1,0.44000000000000006,0.31420000000000003,0.34883720930232565,0.3215164943377647,1.0,0.7833152762730228,0.29985007496251875,0.8749999999999999,0.5746073298429321,0.21579271579271586
user_0385,0.23,294.9,1.78,0.889,0.222,0.556,3,3,0,1,0,0,0,0,0,1,0.4888,0.6782699999999999,0.41860465116279066,1.0,0.7555555555555555,0.8797399783315276,0.3328335832083958,0.6950000000000001,0.6544502617801048,0.5662104412104413
user_0386,0.19,232.3,1.83,0.5,0.333,0.167,3,3,0,1,0,0,0,0,0,1,0.39980000000000004,0.44137,0.32558139534883723,0.6917774495322503,0.8111111111111111,0.45828819068255683,0.4992503748125937,0.20875,0.5088350785340315,0.3381939631939632
user_0387,0.3,195.2,1.41,0.765,0.176,0.647,3,3,1,0,0,0,0,0,0,1,0.4116,0.5855999999999999,0.5813953488372093,0.5091088133924175,0.3444444444444443,0.7453954496208017,0.26386806596701645,0.80875,0.5281413612565445,0.477015477015477
user_0388,0.2,159.4,1.67,0.583,0.083,0.583,3,3,0,0,1,0,0,0,0,1,0.283,0.31880000000000003,0.34883720930232565,0.3328409650418514,0.6333333333333332,0.5482123510292524,0.12443778110944528,0.7287499999999999,0.31773560209424084,0.22022022022022028
user_0389,0.21,133.8,2.0,0.833,0.0,0.667,3,3,0,0,0,1,0,0,0,1,0.3332,0.28098,0.3720930232558139,0.2067946824224521,1.0,0.8190682556879739,0.0,0.83375,0.399869109947644,0.18381843381843385
user_0390,0.24,105.3,1.29,0.429,0.071,0.643,3,3,1,1,1,0,0,1,0,0,0.2142,0.25272,0.4418604651162791,0.06646971935007387,0.21111111111111108,0.3813651137594799,0.10644677661169413,0.80375,0.20517015706806285,0.15661815661815665
user_0391,0.19,218.0,1.55,0.455,0.0,0.636,3,3,0,0,1,0,0,0,0,1,0.18200000000000002,0.4142,0.32558139534883723,0.6213687838503201,0.5,0.40953412784398696,0.0,0.7949999999999999,0.15248691099476444,0.31204281204281215
user_0392,0.13,124.1,1.43,0.857,0.0,0.429,3,3,1,1,1,0,0,1,0,0,0.3428,0.16133,0.18604651162790697,0.15903495814869523,0.36666666666666653,0.8450704225352113,0.0,0.53625,0.41557591623036655,0.06865519365519367
user_0393,0.17,117.2,1.56,0.667,0.111,0.556,3,3,1,1,1,0,0,1,0,0,0.33340000000000003,0.19924000000000003,0.2790697674418605,0.1250615460364353,0.5111111111111111,0.639219934994583,0.1664167916041979,0.6950000000000001,0.40019633507853414,0.10514360514360518
user_0394,0.33,146.9,2.0,0.706,0.294,0.765,3,3,0,0,0,1,0,0,0,1,0.4588,0.48477000000000003,0.6511627906976745,0.2712949286065978,1.0,0.6814734561213435,0.4407796101949025,0.9562499999999999,0.6053664921465969,0.3799665049665051
user_0395,0.26,187.7,1.69,0.769,0.077,0.615,3,3,1,0,0,0,0,0,0,1,0.35380000000000006,0.48802,0.48837209302325585,0.4721811915312654,0.6555555555555554,0.7497291440953413,0.11544227886056971,0.7687499999999999,0.4335732984293195,0.38309463309463315
user_0396,0.23,165.4,2.0,0.4,0.1,0.6,3,3,0,0,0,1,0,0,0,1,0.22000000000000003,0.38042000000000004,0.41860465116279066,0.3623830625307731,1.0,0.34994582881906827,0.14992503748125938,0.7499999999999999,0.21465968586387443,0.2795295295295296
user_0397,0.29,169.5,1.54,0.538,0.231,0.538,3,3,1,0,0,0,0,0,0,1,0.3538,0.49154999999999993,0.5581395348837209,0.38257016248153625,0.4888888888888889,0.49945828819068255,0.34632683658170915,0.6725,0.4335732984293194,0.3864922614922615
user_0398,0.22,263.8,1.77,0.538,0.0,0.615,3,3,0,1,0,0,0,0,0,1,0.21520000000000003,0.58036,0.3953488372093023,0.8468734613490893,0.7444444444444445,0.49945828819068255,0.0,0.7687499999999999,0.2068062827225131,0.47197197197197205
user_0399,0.19,96.6,1.5,0.6,0.1,0.6,3,3,1,1,1,0,0,1,0,0,0.3,0.18353999999999998,0.32558139534883723,0.023633677991137362,0.44444444444444436,0.5666305525460456,0.14992503748125938,0.7499999999999999,0.3455497382198953,0.09003234003234002
user_0400,0.33,249.3,1.84,0.421,0.158,0.737,3,3,0,1,0,0,0,0,0,1,0.2632,0.82269,0.6511627906976745,0.7754800590841952,0.8222222222222223,0.3726977248104008,0.23688155922038978,0.9212499999999999,0.28534031413612565,0.7052148302148303
user_0401,0.26,129.5,2.0,0.733,0.133,0.8,3,3,0,0,0,1,0,0,0,1,0.373,0.3367,0.48837209302325585,0.18562284588872482,1.0,0.7107258938244854,0.19940029985007496,1.0,0.4649869109947644,0.2374489874489875
user_0402,0.31,234.1,1.79,0.714,0.143,0.643,3,3,0,1,0,0,0,0,0,1,0.3714,0.72571,0.6046511627906977,0.7006400787789268,0.7666666666666667,0.6901408450704225,0.21439280359820087,0.80375,0.462369109947644,0.611871486871487
user_0403,0.26,190.9,1.15,0.769,0.0,0.615,3,3,0,0,1,0,0,0,0,1,0.30760000000000004,0.49634,0.48837209302325585,0.4879369768586904,0.055555555555555365,0.7497291440953413,0.0,0.7687499999999999,0.3579842931937174,0.3911026411026412
user_0404,0.19,166.2,1.38,0.75,0.125,0.375,3,3,1,0,0,0,0,0,0,1,0.37500000000000006,0.31578,0.32558139534883723,0.3663220088626293,0.31111111111111095,0.7291440953412784,0.1874062968515742,0.46875,0.46825916230366504,0.21731346731346735
user_0405,0.27,147.6,2.0,0.786,0.071,0.714,3,3,0,0,0,1,0,0,0,1,0.357,0.39852000000000004,0.5116279069767442,0.27474150664697194,1.0,0.7681473456121344,0.10644677661169413,0.8925,0.4388089005235602,0.296950796950797
user_0406,0.14,170.5,1.5,0.833,0.167,0.167,3,3,1,0,0,0,0,0,0,1,0.4334,0.23870000000000002,0.2093023255813954,0.38749384539635656,0.44444444444444436,0.8190682556879739,0.25037481259370314,0.20875,0.5638089005235603,0.14312389312389318
user_0407,0.13,152.2,1.75,1.0,0.5,0.0,3,3,1,0,0,0,0,0,0,1,0.7,0.19785999999999998,0.18604651162790697,0.29739044805514525,0.7222222222222222,1.0,0.7496251874062968,0.0,1.0,0.10381535381535381
user_0408,0.17,105.9,1.7,0.6,0.1,0.6,3,3,1,1,1,0,0,1,0,0,0.3,0.18003000000000002,0.2790697674418605,0.06942392909896608,0.6666666666666666,0.5666305525460456,0.14992503748125938,0.7499999999999999,0.3455497382198953,0.08665396165396169
user_0409,0.23,161.8,2.0,0.615,0.077,0.692,3,3,0,0,0,1,0,0,0,1,0.2922,0.3721400000000001,0.41860465116279066,0.34465780403742013,1.0,0.5828819068255688,0.11544227886056971,0.8649999999999999,0.3327879581151833,0.2715600215600216
user_0410,0.24,173.5,1.25,1.0,0.125,0.375,3,3,1,0,0,0,0,0,0,1,0.47500000000000003,0.4164,0.4418604651162791,0.4022648941408174,0.16666666666666657,1.0,0.1874062968515742,0.46875,0.6318717277486912,0.3141603141603142
user_0411,0.16,187.3,1.44,0.667,0.0,0.444,3,3,0,0,1,0,0,0,0,1,0.26680000000000004,0.29968000000000006,0.2558139534883721,0.4702117183653374,0.37777777777777766,0.639219934994583,0.0,0.5549999999999999,0.2912303664921467,0.2018172018172019
user_0412,0.27,172.5,1.67,0.8,0.067,0.667,3,3,1,0,0,0,0,0,0,1,0.3602000000000001,0.46575000000000005,0.5116279069767442,0.39734121122599714,0.6333333333333332,0.7833152762730228,0.10044977511244378,0.83375,0.4440445026178012,0.3616597366597367
user_0413,0.35,148.1,2.0,0.706,0.118,0.765,3,3,0,0,0,1,0,0,0,1,0.35319999999999996,0.51835,0.6976744186046512,0.27720334810438213,1.0,0.6814734561213435,0.17691154422788605,0.9562499999999999,0.43259162303664916,0.41228728728728736
user_0414,0.23,191.4,1.83,0.583,0.0,0.583,3,3,1,0,0,0,0,0,0,1,0.2332,0.44022000000000006,0.41860465116279066,0.49039881831610055,0.8111111111111111,0.5482123510292524,0.0,0.7287499999999999,0.23625654450261777,0.33708708708708723
user_0415,0.19,227.2,1.67,0.333,0.222,0.556,3,3,0,1,0,0,0,0,0,1,0.26639999999999997,0.43168,0.32558139534883723,0.6666666666666666,0.6333333333333332,0.27735644637053086,0.3328335832083958,0.6950000000000001,0.2905759162303665,0.3288673288673289
user_0416,0.23,259.5,1.69,0.769,0.154,0.615,3,3,0,1,0,0,0,0,0,1,0.4,0.59685,0.41860465116279066,0.825701624815362,0.6555555555555554,0.7497291440953413,0.23088455772113942,0.7687499999999999,0.5091623036649215,0.48784361284361294
user_0417,0.32,167.8,1.59,0.706,0.118,0.647,3,3,1,0,0,0,0,0,0,1,0.35319999999999996,0.5369600000000001,0.627906976744186,0.37419990152634186,0.5444444444444445,0.6814734561213435,0.17691154422788605,0.80875,0.43259162303664916,0.43019943019943035
user_0418,0.26,221.0,1.77,0.538,0.077,0.692,3,3,0,1,0,0,0,0,0,1,0.2614,0.5746,0.48837209302325585,0.6361398325947809,0.7444444444444445,0.49945828819068255,0.11544227886056971,0.8649999999999999,0.28239528795811525,0.4664279664279665
user_0419,0.24,173.9,1.4,0.7,0.1,0.5,3,3,1,0,0,0,0,0,0,1,0.33999999999999997,0.41735999999999995,0.4418604651162791,0.40423436730674556,0.33333333333333315,0.6749729144095341,0.14992503748125938,0.625,0.4109947643979057,0.3150843150843151
user_0420,0.35,229.1,1.78,0.667,0.167,0.722,3,3,0,1,0,0,0,0,0,1,0.36700000000000005,0.8018499999999998,0.6976744186046512,0.6760216642048253,0.7555555555555555,0.639219934994583,0.25037481259370314,0.9025,0.45517015706806296,0.6851563101563101
user_0421,0.22,141.4,2.0,0.333,0.111,0.667,3,3,0,0,0,1,0,0,0,1,0.1998,0.31108,0.3953488372093023,0.24421467257508625,1.0,0.27735644637053086,0.1664167916041979,0.83375,0.18160994764397906,0.21278971278971284
user_0422,0.3,93.7,1.4,0.4,0.067,0.667,3,3,1,1,1,0,0,1,0,0,0.20020000000000004,0.2811,0.5813953488372093,0.009354997538158572,0.33333333333333315,0.34994582881906827,0.10044977511244378,0.83375,0.18226439790575924,0.18393393393393398
user_0423,0.2,181.5,1.55,0.273,0.091,0.545,3,3,1,0,0,0,0,0,0,1,0.1638,0.36300000000000004,0.34883720930232565,0.4416543574593797,0.5,0.2123510292524377,0.136431784107946,0.68125,0.12270942408376964,0.26276276276276284
user_0424,0.24,204.0,1.73,0.727,0.091,0.545,3,3,1,0,0,0,0,0,0,1,0.3454,0.48960000000000004,0.4418604651162791,0.5524372230428362,0.7,0.704225352112676,0.136431784107946,0.68125,0.4198298429319372,0.38461538461538475
