store_id,store_name,country,cohort_month,first_order_date,activity_week,orders_count,week_number
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-07-22,7,29
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-07-29,2,30
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-08-05,11,31
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-08-12,7,32
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-08-19,10,33
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-08-26,7,34
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-09-02,4,35
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-09-09,4,36
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-09-16,5,37
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-09-23,8,38
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-09-30,4,39
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-10-07,6,40
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-10-14,11,41
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-10-21,11,42
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-10-28,6,43
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-11-04,6,44
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-11-11,5,45
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-11-18,9,46
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-11-25,11,47
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-12-02,8,48
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-12-09,6,49
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-12-16,4,50
144,store-germany-4,Germany,2024-09-01,2024-01-01,2024-12-23,9,51
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-01-01,7,0
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-01-08,8,1
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-01-15,8,2
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-01-22,3,3
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-01-29,3,4
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-02-05,3,5
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-02-12,7,6
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-02-19,4,7
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-02-26,2,8
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-03-04,2,9
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-03-11,11,10
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-03-18,6,11
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-03-25,7,12
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-04-01,6,13
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-04-08,7,14
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-04-15,11,15
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-04-22,9,16
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-04-29,5,17
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-05-06,9,18
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-05-13,11,19
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-05-20,9,20
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-05-27,9,21
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-06-03,7,22
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-06-10,5,23
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-06-17,7,24
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-06-24,4,25
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-07-01,3,26
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-07-08,8,27
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-07-15,4,28
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-07-22,7,29
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-07-29,5,30
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-08-05,7,31
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-08-12,9,32
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-08-19,7,33
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-08-26,1,34
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-09-02,11,35
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-09-09,4,36
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-09-16,10,37
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-09-23,7,38
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-09-30,7,39
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-10-07,11,40
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-10-14,2,41
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-10-21,7,42
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-10-28,5,43
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-11-04,11,44
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-11-11,14,45
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-11-18,4,46
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-11-25,8,47
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-12-02,13,48
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-12-09,8,49
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-12-16,8,50
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-12-23,8,51
146,store-united-kingdom-1,United Kingdom,2024-09-01,2024-01-02,2024-12-30,2,52
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-01-01,4,0
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-01-08,5,1
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-01-15,4,2
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-01-22,3,3
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-01-29,5,4
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-02-05,4,5
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-02-12,4,6
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-02-19,7,7
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-02-26,6,8
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-03-04,8,9
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-03-11,8,10
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-03-18,7,11
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-03-25,2,12
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-04-01,6,13
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-04-08,4,14
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-04-15,5,15
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-04-22,6,16
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-04-29,9,17
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-05-06,2,18
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-05-13,4,19
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-05-20,8,20
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-05-27,9,21
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-06-03,2,22
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-06-10,6,23
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-06-17,4,24
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-06-24,9,25
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-07-01,8,26
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-07-08,1,27
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-07-15,13,28
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-07-22,3,29
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-07-29,7,30
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-08-05,8,31
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-08-12,10,32
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-08-19,11,33
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-08-26,2,34
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-09-02,9,35
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-09-09,8,36
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-09-16,6,37
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-09-23,7,38
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-09-30,7,39
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-10-07,6,40
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-10-14,10,41
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-10-21,9,42
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-10-28,12,43
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-11-04,16,44
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-11-11,11,45
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-11-18,12,46
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-11-25,10,47
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-12-02,13,48
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-12-09,8,49
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-12-16,3,50
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-12-23,9,51
154,store-netherlands-4,Netherlands,2024-09-01,2024-01-03,2024-12-30,1,52
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-01-01,6,0
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-01-08,7,1
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-01-15,6,2
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-01-22,3,3
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-01-29,6,4
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-02-05,8,5
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-02-12,8,6
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-02-19,1,7
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-02-26,11,8
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-03-04,6,9
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-03-11,7,10
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-03-18,3,11
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-03-25,5,12
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-04-01,9,13
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-04-08,6,14
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-04-15,8,15
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-04-22,8,16
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-04-29,11,17
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-05-06,7,18
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-05-13,6,19
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-05-20,5,20
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-05-27,3,21
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-06-03,6,22
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-06-10,6,23
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-06-17,5,24
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-06-24,14,25
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-07-01,6,26
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-07-08,7,27
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-07-15,7,28
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-07-22,9,29
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-07-29,7,30
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-08-05,7,31
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-08-12,9,32
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-08-19,3,33
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-08-26,4,34
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-09-02,11,35
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-09-09,7,36
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-09-16,12,37
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-09-23,8,38
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-09-30,7,39
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-10-07,6,40
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-10-14,7,41
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-10-21,6,42
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-10-28,6,43
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-11-04,8,44
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-11-11,20,45
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-11-18,8,46
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-11-25,12,47
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-12-02,14,48
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-12-09,9,49
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-12-16,10,50
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-12-23,14,51
158,store-belgium-3,Belgium,2024-09-01,2024-01-01,2024-12-30,1,52
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-01-01,3,0
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-01-08,12,1
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-01-15,5,2
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-01-22,3,3
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-01-29,8,4
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-02-05,3,5
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-02-12,1,6
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-02-19,6,7
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-02-26,3,8
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-03-04,5,9
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-03-11,10,10
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-03-18,7,11
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-03-25,10,12
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-04-01,4,13
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-04-08,9,14
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-04-15,9,15
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-04-22,10,16
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-04-29,11,17
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-05-06,13,18
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-05-13,5,19
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-05-20,4,20
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-05-27,8,21
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-06-03,4,22
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-06-10,5,23
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-06-17,4,24
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-06-24,6,25
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-07-01,5,26
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-07-08,3,27
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-07-15,10,28
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-07-22,5,29
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-07-29,5,30
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-08-05,8,31
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-08-12,8,32
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-08-19,11,33
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-08-26,13,34
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-09-02,7,35
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-09-09,4,36
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-09-16,7,37
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-09-23,9,38
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-09-30,4,39
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-10-07,8,40
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-10-14,5,41
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-10-21,10,42
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-10-28,5,43
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-11-04,12,44
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-11-11,10,45
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-11-18,14,46
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-11-25,11,47
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-12-02,13,48
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-12-09,11,49
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-12-16,9,50
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-12-23,12,51
126,store-morocco-1,Morocco,2024-10-01,2024-01-01,2024-12-30,7,52
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-01-01,5,0
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-01-08,3,1
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-01-15,5,2
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-01-22,9,3
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-01-29,5,4
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-02-05,4,5
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-02-12,4,6
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-02-19,4,7
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-02-26,3,8
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-03-04,11,9
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-03-11,11,10
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-03-18,5,11
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-03-25,5,12
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-04-01,10,13
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-04-08,6,14
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-04-15,8,15
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-04-22,7,16
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-04-29,8,17
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-05-06,4,18
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-05-13,3,19
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-05-20,6,20
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-05-27,5,21
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-06-03,4,22
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-06-10,10,23
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-06-17,3,24
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-06-24,6,25
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-07-01,7,26
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-07-08,10,27
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-07-15,6,28
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-07-22,12,29
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-07-29,4,30
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-08-05,7,31
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-08-12,8,32
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-08-19,5,33
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-08-26,9,34
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-09-02,7,35
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-09-09,11,36
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-09-16,11,37
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-09-23,8,38
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-09-30,7,39
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-10-07,2,40
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-10-14,3,41
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-10-21,4,42
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-10-28,5,43
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-11-04,7,44
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-11-11,14,45
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-11-18,9,46
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-11-25,8,47
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-12-02,11,48
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-12-09,8,49
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-12-16,13,50
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-12-23,16,51
129,store-morocco-4,Morocco,2024-10-01,2024-01-01,2024-12-30,1,52
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-01-01,3,0
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-01-08,2,1
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-01-15,2,2
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-01-22,5,3
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-01-29,4,4
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-02-05,6,5
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-02-12,4,6
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-02-19,4,7
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-02-26,3,8
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-03-04,4,9
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-03-11,4,10
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-03-18,8,11
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-03-25,4,12
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-04-01,8,13
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-04-08,11,14
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-04-15,5,15
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-04-22,9,16
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-04-29,7,17
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-05-06,9,18
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-05-13,9,19
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-05-20,9,20
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-05-27,4,21
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-06-03,3,22
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-06-10,7,23
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-06-17,10,24
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-06-24,5,25
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-07-01,6,26
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-07-08,12,27
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-07-15,8,28
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-07-22,7,29
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-07-29,4,30
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-08-05,7,31
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-08-12,9,32
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-08-19,7,33
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-08-26,6,34
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-09-02,3,35
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-09-09,7,36
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-09-16,9,37
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-09-23,5,38
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-09-30,10,39
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-10-07,9,40
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-10-14,7,41
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-10-21,8,42
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-10-28,9,43
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-11-04,12,44
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-11-11,14,45
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-11-18,12,46
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-11-25,8,47
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-12-02,12,48
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-12-09,12,49
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-12-16,13,50
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-12-23,14,51
136,store-italy-1,Italy,2024-10-01,2024-01-02,2024-12-30,1,52
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-01-08,2,0
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-01-15,7,1
